Split	Serial	German Text	English Text	German Gloss	English Gloss	German Gloss Token	English Gloss Token	Class
train	6185	am sonntag stellenweise etwas regen oder schneeregen im osten und südosten sonst mal sonne mal wolken				SONNE	SUN	0
train	6185	am sonntag stellenweise etwas regen oder schneeregen im osten und südosten sonst mal sonne mal wolken				WOLKE	CLOUD	0
train	6186	auch am montag eine mischung aus sonne wolken und nebel an den küsten regnet es etwas	also on monday a mixture of sun, clouds and fog on the coast it rains a little	MONTAG AUCH MISCHUNG SONNE WOLKE NEBEL NORD REGION REGEN	MONDAY ALSO MIXING SUN CLOUD FOG NORTH REGION RAIN	MONTAG	MONDAY	0
train	6186	auch am montag eine mischung aus sonne wolken und nebel an den küsten regnet es etwas				AUCH	EVEN	0
train	6186	auch am montag eine mischung aus sonne wolken und nebel an den küsten regnet es etwas				MISCHUNG	MIXTURE	0
train	6186	auch am montag eine mischung aus sonne wolken und nebel an den küsten regnet es etwas				SONNE	SUN	0
train	6186	auch am montag eine mischung aus sonne wolken und nebel an den küsten regnet es etwas				WOLKE	CLOUD	0
train	6186	auch am montag eine mischung aus sonne wolken und nebel an den küsten regnet es etwas				NEBEL	FOG	0
train	6186	auch am montag eine mischung aus sonne wolken und nebel an den küsten regnet es etwas				NORD	NORTH	0
train	6186	auch am montag eine mischung aus sonne wolken und nebel an den küsten regnet es etwas				REGION	REGION	0
train	6186	auch am montag eine mischung aus sonne wolken und nebel an den küsten regnet es etwas				REGEN	RAIN	1
train	6189	am tag liegen die wolken meist dicht beieinander stellenweise bleibt es neblig trüb hier und da schneit es etwas	During the day the clouds are mostly close together, in places it remains foggy and cloudy here and there it snows a little	TAG WOLKE BEWOELKT IX KOENNEN TRUEB IX SCHNEE DABEI	DAY CLOUD CLOUDS IX CAN BE TRUEB IX SNOW THERE	TAG	TAG	0
train	6189	am tag liegen die wolken meist dicht beieinander stellenweise bleibt es neblig trüb hier und da schneit es etwas				WOLKE	CLOUD	0
train	6189	am tag liegen die wolken meist dicht beieinander stellenweise bleibt es neblig trüb hier und da schneit es etwas				BEWOELKT	CLOUDY	0
train	6189	am tag liegen die wolken meist dicht beieinander stellenweise bleibt es neblig trüb hier und da schneit es etwas				IX	IX	0
train	6189	am tag liegen die wolken meist dicht beieinander stellenweise bleibt es neblig trüb hier und da schneit es etwas				KOENNEN	CAN	0
train	6189	am tag liegen die wolken meist dicht beieinander stellenweise bleibt es neblig trüb hier und da schneit es etwas				TRUEB	TRUEB	0
train	6189	am tag liegen die wolken meist dicht beieinander stellenweise bleibt es neblig trüb hier und da schneit es etwas				IX	IX	0
train	6189	am tag liegen die wolken meist dicht beieinander stellenweise bleibt es neblig trüb hier und da schneit es etwas				SCHNEE	SNOW	1
train	6189	am tag liegen die wolken meist dicht beieinander stellenweise bleibt es neblig trüb hier und da schneit es etwas				DABEI	INCLUDED	0
train	6202	im westen immer noch schauer unterwegs die aber nachmittags weniger werden	in the west still showers on the way, but less in the afternoon	WEST NOCH SCHAUER NACH MITTAG IX VERSCHWINDEN	WEST STILL SHOWERS DISAPPEAR AFTER LUNCH IX	WEST	WEST	0
train	6202	im westen immer noch schauer unterwegs die aber nachmittags weniger werden				NOCH	STILL	0
train	6202	im westen immer noch schauer unterwegs die aber nachmittags weniger werden				SCHAUER	SHOWER	0
train	6202	im westen immer noch schauer unterwegs die aber nachmittags weniger werden				NACH	AFTER	0
train	6202	im westen immer noch schauer unterwegs die aber nachmittags weniger werden				MITTAG	MIDDAY	0
train	6202	im westen immer noch schauer unterwegs die aber nachmittags weniger werden				IX	IX	0
train	6202	im westen immer noch schauer unterwegs die aber nachmittags weniger werden				VERSCHWINDEN	DISAPPEAR	1
train	6212	von nordrhein westfalen über hessen bis nach bayern regnet es heute nacht zeitweise am nordostrand des niederschlagsgebiet schneit es später	from north rhine westphalia via hesse to bavaria it rains at times tonight on the north-eastern edge of the precipitation area it snows later	NORDRHEIN-WESTFALEN HEINS BERG KOMMEN HEUTE NACHT REGEN KOENNEN REGION SPAETER SCHNEE	NORTH RHINE-WESTPHALIA HEINS BERG COMES TODAY RAIN MAY BE REGION SPAETER SNOW	NORDRHEIN-WESTFALEN	NORTH RHINE-WESTPHALIA	0
train	6212	von nordrhein westfalen über hessen bis nach bayern regnet es heute nacht zeitweise am nordostrand des niederschlagsgebiet schneit es später				HEINS	HEINS	0
train	6212	von nordrhein westfalen über hessen bis nach bayern regnet es heute nacht zeitweise am nordostrand des niederschlagsgebiet schneit es später				BERG	MOUNTAIN	0
train	6212	von nordrhein westfalen über hessen bis nach bayern regnet es heute nacht zeitweise am nordostrand des niederschlagsgebiet schneit es später				KOMMEN	COME	0
train	6212	von nordrhein westfalen über hessen bis nach bayern regnet es heute nacht zeitweise am nordostrand des niederschlagsgebiet schneit es später				HEUTE	TODAY	0
train	6212	von nordrhein westfalen über hessen bis nach bayern regnet es heute nacht zeitweise am nordostrand des niederschlagsgebiet schneit es später				NACHT	NIGHT	0
train	6212	von nordrhein westfalen über hessen bis nach bayern regnet es heute nacht zeitweise am nordostrand des niederschlagsgebiet schneit es später				REGEN	RAIN	0
train	6212	von nordrhein westfalen über hessen bis nach bayern regnet es heute nacht zeitweise am nordostrand des niederschlagsgebiet schneit es später				KOENNEN	CAN	0
train	6212	von nordrhein westfalen über hessen bis nach bayern regnet es heute nacht zeitweise am nordostrand des niederschlagsgebiet schneit es später				REGION	REGION	0
train	6212	von nordrhein westfalen über hessen bis nach bayern regnet es heute nacht zeitweise am nordostrand des niederschlagsgebiet schneit es später				SPAETER	LATER	0
train	6212	von nordrhein westfalen über hessen bis nach bayern regnet es heute nacht zeitweise am nordostrand des niederschlagsgebiet schneit es später				SCHNEE	SNOW	0
train	6216	heute nacht sieben grad am niederrhein und minus fünf grad im norden	tonight seven degrees on the lower rhine and minus five degrees in the north	HEUTE NACHT SIEBEN GRAD IX MINUS FUENF NORD	TODAY SEVEN DEGREES IX MINUS FIVE NORTH	HEUTE	TODAY	0
train	6216	heute nacht sieben grad am niederrhein und minus fünf grad im norden				NACHT	NIGHT	0
train	6216	heute nacht sieben grad am niederrhein und minus fünf grad im norden				SIEBEN	SEVEN	0
train	6216	heute nacht sieben grad am niederrhein und minus fünf grad im norden				GRAD	CITY	0
train	6216	heute nacht sieben grad am niederrhein und minus fünf grad im norden				IX	IX	0
train	6216	heute nacht sieben grad am niederrhein und minus fünf grad im norden				MINUS	MINUS	0
train	6216	heute nacht sieben grad am niederrhein und minus fünf grad im norden				FUENF	FIVE	0
train	6216	heute nacht sieben grad am niederrhein und minus fünf grad im norden				NORD	NORTH	0
train	6218	die aussichten am sonntag regnet es stellenweise etwas im nordosten gefrierender regen oder schnee	the views on sunday it rains a little in the northeast, freezing rain or snow	WIE-AUSSEHEN IN-KOMMEND SONNTAG IX REGEN KOENNEN NORDOST SCHNEE REGEN GEFRIEREN BODEN	LIKE-LOOK IN-COMING SUNDAY IX RAIN CANNOT NORTH EAST SNOW RAIN FREEZING GROUND	WIE-AUSSEHEN	LIKE LOOK	0
train	6218	die aussichten am sonntag regnet es stellenweise etwas im nordosten gefrierender regen oder schnee				IN-KOMMEND	IN-COMING	0
train	6218	die aussichten am sonntag regnet es stellenweise etwas im nordosten gefrierender regen oder schnee				SONNTAG	SUNDAY	0
train	6218	die aussichten am sonntag regnet es stellenweise etwas im nordosten gefrierender regen oder schnee				IX	IX	0
train	6218	die aussichten am sonntag regnet es stellenweise etwas im nordosten gefrierender regen oder schnee				REGEN	RAIN	1
train	6218	die aussichten am sonntag regnet es stellenweise etwas im nordosten gefrierender regen oder schnee				KOENNEN	CAN	0
train	6218	die aussichten am sonntag regnet es stellenweise etwas im nordosten gefrierender regen oder schnee				NORDOST	NORTHEAST	0
train	6218	die aussichten am sonntag regnet es stellenweise etwas im nordosten gefrierender regen oder schnee				SCHNEE	SNOW	0
train	6218	die aussichten am sonntag regnet es stellenweise etwas im nordosten gefrierender regen oder schnee				REGEN	RAIN	0
train	6218	die aussichten am sonntag regnet es stellenweise etwas im nordosten gefrierender regen oder schnee				GEFRIEREN	FREEZE	0
train	6218	die aussichten am sonntag regnet es stellenweise etwas im nordosten gefrierender regen oder schnee				BODEN	FLOOR	0
train	6224	dabei bleibt es mild	it remains mild	ABER LUFT VERSCHWINDEN	BUT THE AIR DISAPPEAR	ABER	BUT	0
train	6224	dabei bleibt es mild				LUFT	AIR	0
train	6224	dabei bleibt es mild				VERSCHWINDEN	DISAPPEAR	0
train	6227	dort auch mal sonnige abschnitte	there are also sunny sections	MAL ABSCHNITT SONNE	TIMES SECTION SUN	MAL	TIMES	0
train	6227	dort auch mal sonnige abschnitte				ABSCHNITT	SECTION	0
train	6227	dort auch mal sonnige abschnitte				SONNE	SUN	0
train	6230	im nordosten bleibt es noch stürmisch	it remains stormy in the northeast	NORDOST WIND BLEIBEN	STAY NORTH EAST WIND	NORDOST	NORTHEAST	0
train	6230	im nordosten bleibt es noch stürmisch				WIND	WIND	0
train	6230	im nordosten bleibt es noch stürmisch				BLEIBEN	STAY	0
train	6231	am dienstag mal sonne mal wolken in der nordosthälfte und an den alpen schnee oder regenschauer	on tuesday sometimes sunshine sometimes clouds in the northeast half and on the alps snow or rain showers	DIENSTAG MEISTENS WOLKE MEISTENS SONNE ALPEN REGEN SCHNEE SCHAUER	TUESDAY MOSTLY CLOUD MOSTLY SUN ALPS RAIN SNOW SHOWERS	DIENSTAG	TUESDAY	0
train	6231	am dienstag mal sonne mal wolken in der nordosthälfte und an den alpen schnee oder regenschauer				MEISTENS	USUALLY	0
train	6231	am dienstag mal sonne mal wolken in der nordosthälfte und an den alpen schnee oder regenschauer				WOLKE	CLOUD	0
train	6231	am dienstag mal sonne mal wolken in der nordosthälfte und an den alpen schnee oder regenschauer				MEISTENS	USUALLY	0
train	6231	am dienstag mal sonne mal wolken in der nordosthälfte und an den alpen schnee oder regenschauer				SONNE	SUN	0
train	6231	am dienstag mal sonne mal wolken in der nordosthälfte und an den alpen schnee oder regenschauer				ALPEN	ALPS	0
train	6231	am dienstag mal sonne mal wolken in der nordosthälfte und an den alpen schnee oder regenschauer				REGEN	RAIN	0
train	6231	am dienstag mal sonne mal wolken in der nordosthälfte und an den alpen schnee oder regenschauer				SCHNEE	SNOW	0
train	6231	am dienstag mal sonne mal wolken in der nordosthälfte und an den alpen schnee oder regenschauer				SCHAUER	SHOWER	0
train	6234	es schneit teilweise in den zentralen mittelgebirgen später auch auf den bergen im süden	it snows partly in the central low mountain range and later also on the mountains in the south	TEIL SCHNEE BERG SPAETER SUED BERG AUCH	PART SNOW MOUNTAIN SPAETER SOUTH MOUNTAIN ALSO	TEIL	PART	0
train	6234	es schneit teilweise in den zentralen mittelgebirgen später auch auf den bergen im süden				SCHNEE	SNOW	0
train	6234	es schneit teilweise in den zentralen mittelgebirgen später auch auf den bergen im süden				BERG	MOUNTAIN	0
train	6234	es schneit teilweise in den zentralen mittelgebirgen später auch auf den bergen im süden				SPAETER	LATER	0
train	6234	es schneit teilweise in den zentralen mittelgebirgen später auch auf den bergen im süden				SUED	SUED	0
train	6234	es schneit teilweise in den zentralen mittelgebirgen später auch auf den bergen im süden				BERG	MOUNTAIN	0
train	6234	es schneit teilweise in den zentralen mittelgebirgen später auch auf den bergen im süden				AUCH	EVEN	0
train	6251	der vormittag bringt sonne und wolken in deutschland anfangs ein paar schneeschauer die nach osten ziehen	the morning brings sun and clouds in germany at first a few snow showers that move east	VOR MITTAG SONNE WOLKE ANFANG SCHNEE KOMMEN	BEFORE LUNCH, SUN, CLOUD BEGINNING, SNOW COME	VOR	BEFORE	0
train	6251	der vormittag bringt sonne und wolken in deutschland anfangs ein paar schneeschauer die nach osten ziehen				MITTAG	MIDDAY	0
train	6251	der vormittag bringt sonne und wolken in deutschland anfangs ein paar schneeschauer die nach osten ziehen				SONNE	SUN	0
train	6251	der vormittag bringt sonne und wolken in deutschland anfangs ein paar schneeschauer die nach osten ziehen				WOLKE	CLOUD	0
train	6251	der vormittag bringt sonne und wolken in deutschland anfangs ein paar schneeschauer die nach osten ziehen				ANFANG	BEGINNING	0
train	6251	der vormittag bringt sonne und wolken in deutschland anfangs ein paar schneeschauer die nach osten ziehen				SCHNEE	SNOW	1
train	6251	der vormittag bringt sonne und wolken in deutschland anfangs ein paar schneeschauer die nach osten ziehen				KOMMEN	COME	0
train	6254	in der nacht zum freitag und am freitag orkanböen über norddeutschland und der nordsee dazu regen in der mitte und nach dem orkan	In the night on Friday and on Friday gale gusts over northern Germany and the north sea, plus rain in the middle and after the hurricane	HEUTE NACHT DONNERSTAG BIS FREITAG ORKAN NORD STURM MITTE REGEN ORKAN VORBEI	TODAY NIGHT THURSDAY TO FRIDAY ORKAN NORD STORM MITTE RAIN ORKAN OVER	HEUTE	TODAY	0
train	6254	in der nacht zum freitag und am freitag orkanböen über norddeutschland und der nordsee dazu regen in der mitte und nach dem orkan				NACHT	NIGHT	0
train	6254	in der nacht zum freitag und am freitag orkanböen über norddeutschland und der nordsee dazu regen in der mitte und nach dem orkan				DONNERSTAG	THURSDAY	0
train	6254	in der nacht zum freitag und am freitag orkanböen über norddeutschland und der nordsee dazu regen in der mitte und nach dem orkan				BIS	UNTIL	0
train	6254	in der nacht zum freitag und am freitag orkanböen über norddeutschland und der nordsee dazu regen in der mitte und nach dem orkan				FREITAG	FRIDAY	0
train	6254	in der nacht zum freitag und am freitag orkanböen über norddeutschland und der nordsee dazu regen in der mitte und nach dem orkan				ORKAN	THE ENERGY	0
train	6254	in der nacht zum freitag und am freitag orkanböen über norddeutschland und der nordsee dazu regen in der mitte und nach dem orkan				NORD	NORTH	0
train	6254	in der nacht zum freitag und am freitag orkanböen über norddeutschland und der nordsee dazu regen in der mitte und nach dem orkan				STURM	STORM	0
train	6254	in der nacht zum freitag und am freitag orkanböen über norddeutschland und der nordsee dazu regen in der mitte und nach dem orkan				MITTE	NOT	0
train	6254	in der nacht zum freitag und am freitag orkanböen über norddeutschland und der nordsee dazu regen in der mitte und nach dem orkan				REGEN	RAIN	0
train	6254	in der nacht zum freitag und am freitag orkanböen über norddeutschland und der nordsee dazu regen in der mitte und nach dem orkan				ORKAN	THE ENERGY	0
train	6254	in der nacht zum freitag und am freitag orkanböen über norddeutschland und der nordsee dazu regen in der mitte und nach dem orkan				VORBEI	PAST	0
train	6261	am oberrhein heute nacht unter wolken minus fünf im osten unter klarem himmel bis minus zwanzig grad	tonight on the upper rhine under clouds minus five in the east under clear skies down to minus twenty degrees	FLUSS HEUTE WOLKE DABEI UNTER MINUS FUENF OST VERSCHWINDEN KOENNEN MINUS ZWANZIG GRAD	RIVER TODAY CLOUD THEREFORE UNDER MINUS FIVE EAST MAY DISAPPEAR MINUS TWENTY DEGREES	FLUSS	FLOW	0
train	6261	am oberrhein heute nacht unter wolken minus fünf im osten unter klarem himmel bis minus zwanzig grad				HEUTE	TODAY	0
train	6261	am oberrhein heute nacht unter wolken minus fünf im osten unter klarem himmel bis minus zwanzig grad				WOLKE	CLOUD	0
train	6261	am oberrhein heute nacht unter wolken minus fünf im osten unter klarem himmel bis minus zwanzig grad				DABEI	INCLUDED	0
train	6261	am oberrhein heute nacht unter wolken minus fünf im osten unter klarem himmel bis minus zwanzig grad				UNTER	UNDER	0
train	6261	am oberrhein heute nacht unter wolken minus fünf im osten unter klarem himmel bis minus zwanzig grad				MINUS	MINUS	0
train	6261	am oberrhein heute nacht unter wolken minus fünf im osten unter klarem himmel bis minus zwanzig grad				FUENF	FIVE	0
train	6261	am oberrhein heute nacht unter wolken minus fünf im osten unter klarem himmel bis minus zwanzig grad				OST	OST	0
train	6261	am oberrhein heute nacht unter wolken minus fünf im osten unter klarem himmel bis minus zwanzig grad				VERSCHWINDEN	DISAPPEAR	0
train	6261	am oberrhein heute nacht unter wolken minus fünf im osten unter klarem himmel bis minus zwanzig grad				KOENNEN	CAN	0
train	6261	am oberrhein heute nacht unter wolken minus fünf im osten unter klarem himmel bis minus zwanzig grad				MINUS	MINUS	0
train	6261	am oberrhein heute nacht unter wolken minus fünf im osten unter klarem himmel bis minus zwanzig grad				ZWANZIG	TWENTY	0
train	6261	am oberrhein heute nacht unter wolken minus fünf im osten unter klarem himmel bis minus zwanzig grad				GRAD	CITY	0
train	6262	am rhein morgen schon erste plusgrade sonst bleibt es noch überall frostig	on the rhine tomorrow already the first plus degrees otherwise it will still be frosty everywhere	MORGEN FLUSS SCHON UEBER ZWISCHEN-NULL PLUS HABEN REST REGION FROST NOCH	TOMORROW RIVER ALREADY ABOVE BETWEEN ZERO PLUS REST REGION STILL HAVE FROST	MORGEN	MORNING	0
train	6262	am rhein morgen schon erste plusgrade sonst bleibt es noch überall frostig				FLUSS	FLOW	0
train	6262	am rhein morgen schon erste plusgrade sonst bleibt es noch überall frostig				SCHON	BEAUTIFUL	0
train	6262	am rhein morgen schon erste plusgrade sonst bleibt es noch überall frostig				UEBER	ABOVE	0
train	6262	am rhein morgen schon erste plusgrade sonst bleibt es noch überall frostig				ZWISCHEN-NULL	INTERMEDIATE ZERO	0
train	6262	am rhein morgen schon erste plusgrade sonst bleibt es noch überall frostig				PLUS	MORE	0
train	6262	am rhein morgen schon erste plusgrade sonst bleibt es noch überall frostig				HABEN	TO HAVE	0
train	6262	am rhein morgen schon erste plusgrade sonst bleibt es noch überall frostig				REST	REST	0
train	6262	am rhein morgen schon erste plusgrade sonst bleibt es noch überall frostig				REGION	REGION	0
train	6262	am rhein morgen schon erste plusgrade sonst bleibt es noch überall frostig				FROST	FROST	0
train	6262	am rhein morgen schon erste plusgrade sonst bleibt es noch überall frostig				NOCH	STILL	0
train	6265	an der großwetterlage hat sich wenig geändert	Little has changed in terms of the overall weather situation	WETTER WIE-IMMER WIE-IMMER	WEATHER AS-ALWAYS AS-ALWAYS	WETTER	WEATHER	0
train	6265	an der großwetterlage hat sich wenig geändert				WIE-IMMER	AS ALWAYS	1
train	6265	an der großwetterlage hat sich wenig geändert				WIE-IMMER	AS ALWAYS	1
train	6280	schon heute nacht ist es nördlich des mains verbreitet klar oder nur locker bewölkt im süden fällt zeitweise regen	Already tonight it is mostly clear north of the mains or only slightly cloudy in the south it rains from time to time	HEUTE NACHT SCHON NORD KLAR REGION BEWOELKT SUED REGEN SUED	TODAY NORTH CLEAR REGION, SOUTH, RAIN SOUTH	HEUTE	TODAY	0
train	6280	schon heute nacht ist es nördlich des mains verbreitet klar oder nur locker bewölkt im süden fällt zeitweise regen				NACHT	NIGHT	0
train	6280	schon heute nacht ist es nördlich des mains verbreitet klar oder nur locker bewölkt im süden fällt zeitweise regen				SCHON	BEAUTIFUL	0
train	6280	schon heute nacht ist es nördlich des mains verbreitet klar oder nur locker bewölkt im süden fällt zeitweise regen				NORD	NORTH	0
train	6280	schon heute nacht ist es nördlich des mains verbreitet klar oder nur locker bewölkt im süden fällt zeitweise regen				KLAR	CLEAR	3
train	6280	schon heute nacht ist es nördlich des mains verbreitet klar oder nur locker bewölkt im süden fällt zeitweise regen				REGION	REGION	0
train	6280	schon heute nacht ist es nördlich des mains verbreitet klar oder nur locker bewölkt im süden fällt zeitweise regen				BEWOELKT	CLOUDY	1
train	6280	schon heute nacht ist es nördlich des mains verbreitet klar oder nur locker bewölkt im süden fällt zeitweise regen				SUED	SUED	0
train	6280	schon heute nacht ist es nördlich des mains verbreitet klar oder nur locker bewölkt im süden fällt zeitweise regen				REGEN	RAIN	0
train	6280	schon heute nacht ist es nördlich des mains verbreitet klar oder nur locker bewölkt im süden fällt zeitweise regen				SUED	SUED	0
train	6281	in der südhälfte auch morgen viele wolken hier und da regnet oder nieselt es	in the south half of the year there will be lots of clouds here and there, raining or drizzling	MORGEN WOLKE TEIL REGEN NIESELREGEN	MORNING CLOUD PART RAIN DRILLY RAIN	MORGEN	MORNING	0
train	6281	in der südhälfte auch morgen viele wolken hier und da regnet oder nieselt es				WOLKE	CLOUD	3
train	6281	in der südhälfte auch morgen viele wolken hier und da regnet oder nieselt es				TEIL	PART	0
train	6281	in der südhälfte auch morgen viele wolken hier und da regnet oder nieselt es				REGEN	RAIN	0
train	6281	in der südhälfte auch morgen viele wolken hier und da regnet oder nieselt es				NIESELREGEN	DRizzle	0
train	6286	am donnerstag überall viele wolken und zum teil ergiebige regenfälle im südosten gewitter	on thursday lots of clouds and heavy rainfalls in the southeast thunderstorms everywhere	DONNERSTAG REGION WOLKE REGEN SUEDOST GEWITTER	THURSDAY REGION CLOUD RAIN SOUTH-EAST THUMBERS	DONNERSTAG	THURSDAY	0
train	6286	am donnerstag überall viele wolken und zum teil ergiebige regenfälle im südosten gewitter				REGION	REGION	0
train	6286	am donnerstag überall viele wolken und zum teil ergiebige regenfälle im südosten gewitter				WOLKE	CLOUD	3
train	6286	am donnerstag überall viele wolken und zum teil ergiebige regenfälle im südosten gewitter				REGEN	RAIN	3
train	6286	am donnerstag überall viele wolken und zum teil ergiebige regenfälle im südosten gewitter				SUEDOST	SUEDOST	0
train	6286	am donnerstag überall viele wolken und zum teil ergiebige regenfälle im südosten gewitter				GEWITTER	THUNDERSTORM	0
train	6293	an der nordsee morgen sechs am oberrhein sehr milde fünfzehn grad	at the north sea tomorrow six on the upper rhine very mild fifteen degrees	NORD SECHS FLUSS FUENFZEHN GRAD	NORTH SIX RIVER FIFTEEN DEGREES	NORD	NORTH	0
train	6293	an der nordsee morgen sechs am oberrhein sehr milde fünfzehn grad				SECHS	SIX	0
train	6293	an der nordsee morgen sechs am oberrhein sehr milde fünfzehn grad				FLUSS	FLOW	0
train	6293	an der nordsee morgen sechs am oberrhein sehr milde fünfzehn grad				FUENFZEHN	FIFTEEN	0
train	6293	an der nordsee morgen sechs am oberrhein sehr milde fünfzehn grad				GRAD	CITY	0
train	6294	am montag in küstennähe gebietsweise regen und in böen stürmisch in der mitte und im süden dagegen verbreitet sonnenschein	on monday near the coast rain in areas and stormy gusts in the center and in the south, however, widespread sunshine	MONTAG AN KUESTE TEIL REGEN STURM MITTE SUED SONNE	MONDAY ON COAST PART RAIN STORM CENTER SOUTH SUN	MONTAG	MONDAY	0
train	6294	am montag in küstennähe gebietsweise regen und in böen stürmisch in der mitte und im süden dagegen verbreitet sonnenschein				AN	AN	0
train	6294	am montag in küstennähe gebietsweise regen und in böen stürmisch in der mitte und im süden dagegen verbreitet sonnenschein				KUESTE	KUESTE	0
train	6294	am montag in küstennähe gebietsweise regen und in böen stürmisch in der mitte und im süden dagegen verbreitet sonnenschein				TEIL	PART	0
train	6294	am montag in küstennähe gebietsweise regen und in böen stürmisch in der mitte und im süden dagegen verbreitet sonnenschein				REGEN	RAIN	0
train	6294	am montag in küstennähe gebietsweise regen und in böen stürmisch in der mitte und im süden dagegen verbreitet sonnenschein				STURM	STORM	0
train	6294	am montag in küstennähe gebietsweise regen und in böen stürmisch in der mitte und im süden dagegen verbreitet sonnenschein				MITTE	NOT	0
train	6294	am montag in küstennähe gebietsweise regen und in böen stürmisch in der mitte und im süden dagegen verbreitet sonnenschein				SUED	SUED	0
train	6294	am montag in küstennähe gebietsweise regen und in böen stürmisch in der mitte und im süden dagegen verbreitet sonnenschein				SONNE	SUN	3
train	6298	und von westen südwesten kommen zum teil noch kräftige gewitter nach die aber dann im laufe der nacht nachlassen	and from the west south-west there are sometimes still strong thunderstorms after which but then subside in the course of the night	WEST IX KOMMEN TATSAECHLICH GEWITTER ABER NACHT IM-VERLAUF VERSCHWINDEN	WEST IX DOES ACTUALLY COME THROUGH THORNS BUT DISAPPEAR IN THE NIGHT	WEST	WEST	0
train	6298	und von westen südwesten kommen zum teil noch kräftige gewitter nach die aber dann im laufe der nacht nachlassen				IX	IX	0
train	6298	und von westen südwesten kommen zum teil noch kräftige gewitter nach die aber dann im laufe der nacht nachlassen				KOMMEN	COME	0
train	6298	und von westen südwesten kommen zum teil noch kräftige gewitter nach die aber dann im laufe der nacht nachlassen				TATSAECHLICH	IN FACT	0
train	6298	und von westen südwesten kommen zum teil noch kräftige gewitter nach die aber dann im laufe der nacht nachlassen				GEWITTER	THUNDERSTORM	3
train	6298	und von westen südwesten kommen zum teil noch kräftige gewitter nach die aber dann im laufe der nacht nachlassen				ABER	BUT	0
train	6298	und von westen südwesten kommen zum teil noch kräftige gewitter nach die aber dann im laufe der nacht nachlassen				NACHT	NIGHT	0
train	6298	und von westen südwesten kommen zum teil noch kräftige gewitter nach die aber dann im laufe der nacht nachlassen				IM-VERLAUF	IM PROGRESS	0
train	6298	und von westen südwesten kommen zum teil noch kräftige gewitter nach die aber dann im laufe der nacht nachlassen				VERSCHWINDEN	DISAPPEAR	0
train	6299	am häufigsten zeigt sich die sonne an der küste und auch in schleswig holstein	the sun is most common on the coast and also in schleswig holstein	ABER BESONDERS SONNE KUESTE SCHLESWIG HOLSTEIN IX	BUT ESPECIALLY SUN COAST SCHLESWIG HOLSTEIN IX	ABER	BUT	0
train	6299	am häufigsten zeigt sich die sonne an der küste und auch in schleswig holstein				BESONDERS	PARTICULARLY	0
train	6299	am häufigsten zeigt sich die sonne an der küste und auch in schleswig holstein				SONNE	SUN	3
train	6299	am häufigsten zeigt sich die sonne an der küste und auch in schleswig holstein				KUESTE	KUESTE	0
train	6299	am häufigsten zeigt sich die sonne an der küste und auch in schleswig holstein				SCHLESWIG	SCHLESWIG	0
train	6299	am häufigsten zeigt sich die sonne an der küste und auch in schleswig holstein				HOLSTEIN	HOLSTEIN	0
train	6299	am häufigsten zeigt sich die sonne an der küste und auch in schleswig holstein				IX	IX	0
train	6303	und auch der freitag der ist noch ziemlich durchwachsen	and also the friday is still pretty mixed	FREITAG AUCH WECHSELHAFT	FRIDAY ALSO CHANGING	FREITAG	FRIDAY	0
train	6303	und auch der freitag der ist noch ziemlich durchwachsen				AUCH	EVEN	0
train	6303	und auch der freitag der ist noch ziemlich durchwachsen				WECHSELHAFT	CHANGING	0
train	6307	und nun die wettervorhersage für morgen mittwoch den einundzwanzigsten juli	and now the weather forecast for tomorrow wednesday the twenty-first of july	JETZT WETTER MORGEN MITTWOCH EINS ZWANZIG	NOW WEATHER MORNING WEDNESDAY ONE TWENTY	JETZT	NOW	0
train	6307	und nun die wettervorhersage für morgen mittwoch den einundzwanzigsten juli				WETTER	WEATHER	0
train	6307	und nun die wettervorhersage für morgen mittwoch den einundzwanzigsten juli				MORGEN	MORNING	0
train	6307	und nun die wettervorhersage für morgen mittwoch den einundzwanzigsten juli				MITTWOCH	WEDNESDAY	0
train	6307	und nun die wettervorhersage für morgen mittwoch den einundzwanzigsten juli				EINS	LIKE	0
train	6307	und nun die wettervorhersage für morgen mittwoch den einundzwanzigsten juli				ZWANZIG	TWENTY	0
train	6312	der wind weht schwach bis mäßig an der nordsee auch frisch	the wind blows weak to moderate at the north sea also fresh	WIND SCHWACH MAESSIG WEHEN	WIND WEIGHT LIGHTWEIGHT	WIND	WIND	0
train	6312	der wind weht schwach bis mäßig an der nordsee auch frisch				SCHWACH	WEAK	0
train	6312	der wind weht schwach bis mäßig an der nordsee auch frisch				MAESSIG	MAESSIG	0
train	6312	der wind weht schwach bis mäßig an der nordsee auch frisch				WEHEN	Woe	0
train	6315	am freitag verbreitet teilweise kräftige gewitterschauer	on friday there were sometimes heavy thunderstorms	FREITAG HAUPTSAECHLICH GEWITTER	FRIDAY MAINLY THROUGHSTORMS	FREITAG	FRIDAY	0
train	6315	am freitag verbreitet teilweise kräftige gewitterschauer				HAUPTSAECHLICH	MAINLY	0
train	6315	am freitag verbreitet teilweise kräftige gewitterschauer				GEWITTER	THUNDERSTORM	3
